game_id,game_name,game_des,game_yr_pub,min_players,max_players,min_play_time,max_play_time,min_age,num_ratings,avg_rating,bayes_avg_rating,overall_rank_bayesavg,family_rank_bayes,complexity,categories,mechanics,families,implementations,designers,publishers
169124,Flick 'em Up!,"The cities in the West are not the safest place to be. In the disc-flicking game Flick 'em Up!, you can become an outlaw and rob banks, free prisoners, attack innocent bystanders... or you could become the Sheriff and try to protect the people of your city from these bandits!&#10;&#10;Relive the great adventures of the West, face your enemies in street duels, use different guns and tactics to get what you want. You can follow the scenarios or create your own&mdash;the choice is yours, cowboy!&#10;&#10;",2015,2,10,30,45,7,8356,6.90561,6.64205,851|6.64205,thematic/231/6.72124|familygames/230/6.69777,1.3316,Action / Dexterity|American West|Fighting,Flicking|Pick-up and Deliver|Team-Based Game,Components: Wooden pieces & boards|Game: Flick 'em Up|Mechanism: Finger Flicking Games|Organizations: Forgenext,Flick 'em Up!: Dead of Winter|Flick 'em Up!: Giant Edition,Gaëtan Beaujannot|Jean Yves Monpertuis,Pretzel Games|Bergsala Enigma (Enigma)|Filosofia Éditions|Galápagos Jogos|Ghenos Games|Lacerta|Ludonova|One Moment Games|Z-Man Games
203427,Fabled Fruit,"Once upon a time there was a marvelous forest full of gorgeous fruits. These fruits could be squeezed and mixed into the most delicious juices...&#10;&#10;You live in a forest and are in search of the most savory fruits. Friendly forest dwellers will help you in different ways...&#10;&#10;You are greedy and thirsty. Who will be the first to satisfy their appetite for Fabled Fruit?&#10;&#10;Fabled Fruit is a Fable game, a new and unique concept in game experiences, where the gameplay changes over time. The game starts in an initial, simple state, but as you explore deeper into the game system, the mechanisms and gameplay will evolve over time.&#10;&#10;You play the game many times, and each play changes the game slightly. Unlike in a Legacy game, however, the game is never permanently changed.  At any time you may easily restart a Fable game from the beginning, either after you have run through the entire game system, or at any time during the many plays you will get from this game system. This Fable Game will remain just as playable on the 20th play as it was on the first plays of the game.&#10;&#10;Fabled Fruit FAQ&#10;&#10;",2016,2,5,20,30,8,5518,7.01332,6.64332,847|6.64332,familygames/207/6.73799,1.5902,Animals|Card Game,Set Collection|Worker Placement,Food & Drink: Fruit|Series: Fable Game system,,Friedemann Friese,"2F-Spiele|Albi|Arclight|Edge Entertainment|Game On Publishing LTD|Giochi Uniti|Hobby World|Lacerta|Stronghold Games|Swan Panasia Co., Ltd.|White Goblin Games"
219215,Werewords,"In Werewords, players guess a secret word by asking &quot;yes&quot; or &quot;no&quot; questions. Figure out the magic word before time is up, and you win! However, one of the players is secretly a werewolf who is not only working against you, but also knows the word. If you don't guess the word in time, you can still win by identifying the werewolf!&#10;&#10;To help you out, one player is the Seer, who knows the word but must not to be too obvious when helping you figure it out; if the word is guessed, the werewolf can pull out a win by identifying the Seer!&#10;&#10;A free iOS/Android app provides thousands of words in hundreds of categories at various difficulty levels, so everyone can play.&#10;&#10;",2017,4,10,10,10,8,4114,7.14836,6.6432,848|6.6432,partygames/36/6.9405,1.1552,Deduction|Party Game|Real-time|Word Game,Hidden Roles|Roles with Asymmetric Information|Traitor Game|Variable Player Powers|Voting,Components: Digital Hybrid – App/Website Required|Game: Werewolf / Mafia|Word Games: Guess the Word,Werewords Deluxe Edition,Ted Alspach,Bézier Games|GoKids 玩樂小子|Popcorn Games|Ravensburger|UBO CnC
193214,Meeple Circus,"Let the show begin!&#10;&#10;You have only one goal in Meeple Circus: Entertain the audience. The competition is tough, but you can create the most amazing circus by proposing incredible acts! Acrobats, horses, and many accessories are at your disposal. Be sure to undertake a good rehearsal, then with your remarkable dexterity, you can give them the show of their lifetime. Once the circus music starts, all eyes will be upon you!&#10;&#10;In short, Meeple Circus is a dexterity game in which you do what all gamers do when setting up a game: Pile up your meeples!&#10;&#10;",2017,2,5,45,45,8,4912,7.08198,6.64079,853|6.64079,familygames/206/6.73916,1.4512,Action / Dexterity|Animals,Open Drafting|Pattern Building|Push Your Luck|Stacking and Balancing,Components: 3-Dimensional (3D)|Components: Meeples (Animal) / Animeeples|Components: Meeples (Blue)|Components: Meeples (Red)|Components: Meeples (Yellow)|Mechanism: Tower Stacking|Theme: Circus,,Cédric Millet,"Matagot|Arclight|Ergo Ludo Editions|Gemblo, Inc.|Gen-X Games|Ghenos Games|Hobby Game Mall|Lavka Games|Mandoo Games|Pegasus Spiele|Surfin' Meeple|Tower Tactic Games"
244331,Blue Lagoon,"Blue Lagoon is an area control and set collection game in which players manage a group of settlers spreading out over the islands of a newly discovered archipelago.&#10;&#10;The game is played over two phases (the exploration phase followed by the settlement phase). Over the course of both phases, you will expand your presence on the board by adding one new token each turn (either a settler or a village token). The goal is to collect the resources scattered over the map by placing your tokens on top of them. In the first phase, you can place a new token anywhere you like, as long as it is touching either the lagoon OR one of your previously played tokens. In the second phase, the board is cleared, except for the villages, and now you can only expand  from the villages you played in the first phase! At the end of both phases, players score points for the sets of resources they collected. Most points wins.&#10;&#10;",2018,2,4,30,45,8,3736,7.19258,6.64864,843|6.64864,familygames/189/6.78161,2.028,Abstract Strategy,Area Majority / Influence|Chaining|Connections|End Game Bonuses|Hexagon Grid|Network and Route Building|Score-and-Reset Game|Set Collection|Variable Set-up,Misc: LongPack Games|Theme: Tropical Islands,,Reiner Knizia,"Blue Orange (EU)|Blue Orange Games|ADC Blackfire Entertainment|Amo Oy|Arclight|Broadway Toys LTD|Funiverse|Gemblo, Inc.|Happy Color|Mandoo Games|Zvezda"
238992,Call to Adventure,"Make your fate! Inspired by character-driven fantasy storytelling, Call to Adventure challenges 1-4 players to create the hero with the greatest destiny by acquiring traits, facing challenges, and overcoming adversaries.&#10;&#10;Call to Adventure features a unique &quot;rune rolling&quot; system for resolving challenges, a point-based system that encourages storytelling, and over 150 unique cards. Players begin each game with an origin card that provides their backstory as well as two &quot;starter&quot; abilities. Each round they may either acquire trait cards from the board or face a challenge. Challenges each have two possible paths a player can choose from. For example, players who encounter the Thieves' Guild may choose to train as a spy, or train as a killer. Each challenge has a difficulty that must be overcome by rolling successes on carved runes. The more a player has of the abilities required to overcome the challenge, the more runes they will be able to cast.&#10;&#10;Failed challenges lead players to acquire experience points that may be spent to &quot;push&quot; through tougher challenges. But beware, while some negative experiences will help your hero grow, too many tragedies set them on a dark path.&#10;&#10;As players' heroes grow in ability and experience, they move on to harder challenges, eventually facing deadly adversaries and acquiring more and more destiny points. The player whose hero has the highest destiny score wins the game.&#10;&#10;",2019,1,4,30,60,13,4600,7.17638,6.64672,844|6.64672,thematic/215/6.75707,2.0085,Card Game|Dice|Fantasy|Novel-based,"Cooperative Game|Deck, Bag, and Pool Building|Dice Rolling|Set Collection|Solo / Solitaire Game|Storytelling",Crowdfunding: Kickstarter|Digital Implementations: Tabletopia|Game: Call to Adventure|Players: Games with Solitaire Rules,,Johnny O'Neal|Christopher O'Neal,Asmodee|La Boîte de Jeu|Brotherwise Games|GaGa Games|Gém Klub Kft.|Hobby Japan|Rebel Sp. z o.o.
254386,Raccoon Tycoon,"Astoria is a land bustling with productivity and growth! New towns, factories, and railroads are springing up across the land. A few savvy business tycoons (you and your opponents) are determined to make your fortunes on the crest of this wave. These tycoons start out as the producers of the key commodities: wheat to feed the growing towns and factories, wood and iron to build them, coal to fuel the trains and factories, and manufactured goods and luxuries to fill the insatiable demand of the animals of Astoria.&#10;&#10;Cornering the market for the most valuable commodities can create small fortunes that can be invested in the new businesses, turning them into huge fortunes. The sky is the limit during this Gilded Age!&#10;&#10;In Raccoon Tycoon, players try to produce the most valuable commodities in an ever-changing marketplace. They then use those commodities to build towns, or sell them at the best price to secure great profits that can be used to win auctions for the all-important railroads. The profits may also be used to buy powerful buildings that give the players power-ups or bonuses in production. Owning the best towns and railroads determines victory. There can be only one &quot;top dog&quot; in Astoria. Is it you?&#10;&#10;",2018,2,5,60,90,8,2915,7.36563,6.63716,854|6.63716,familygames/187/6.7854,0.0,Animals|Economic,Auction/Bidding|Auction: Turn Order Until Pass|Commodity Speculation|Market|Set Collection,Animals: Raccoons|Crowdfunding: Kickstarter|Digital Implementations: Tabletopia|Game: Raccoon Tycoon|Misc: LongPack Games|Theme: Anthropomorphic Animals,Lizard Wizard,Glenn Drover,Forbidden Games|Arrakis Games|Pendragon Game Studio
125678,DC Comics Deck-Building Game,"Game description from the publisher:&#10;&#10;Batman! Superman! Wonder Woman! Aquaman! The Flash! Green Lantern! Cyborg! The Justice League of America is ready for action &ndash; are you? Fight the never-ending battle for truth, justice, and peace in the DC Comics Deck-Building Game!&#10;&#10;To start the game, each player chooses one of the seven over-sized hero cards, each of which has a special power, and starts with a deck of ten cards. Each turn, a player starts with a hand of five cards and can acquire or conquer the five types of cards in the game: heroes, villains and super-villains, equipment, super powers, and locations. To defeat villains, you'll need to have power &ndash; but when a super-villain is defeated, a new one comes into play, attacking all the heroes while doing so. Make sure you've acquired defenses &ndash; like superspeed or bulletproof powers, or The Batsuit equipment &ndash; to protect yourself from harm.&#10;&#10;Craft your hero deck into a well-oiled machine to take on the most vile villains in the DC Universe in your quest for victory (points)!&#10;&#10;",2012,2,5,45,45,15,6764,7.04084,6.63549,855|6.63549,thematic/248/6.67106,1.9963,Card Game|Comic Book / Strip,"Deck, Bag, and Pool Building|Open Drafting",Comic Books: DC Universe|Game: Cerberus Engine – Heroes|Theme: Superheroes,,Matt Hyra|Ben Stoll,Cryptozoic Entertainment|Broadway Toys LTD|Cosmic Games|Don't Panic Games|Egmont Polska|KOSMOS
198740,Lovecraft Letter,"It is the 1920s, and the world is in a state of confusion following WWI. During this time, you and your friends find yourselves amongst mysterious events. You are surrounded by strange figures, letters with unreadable texts, as well as sudden appearances of being unknown. By relying on your connections, you set out to investigate these incidents. Unknown to you are the frightful truths that lie in wait ahead of you...&#10;&#10;Lovecraft Letter is a card game that combines the Love Letter system with the world of H.P. Lovecraft. In addition to the standard sixteen cards in the Love Letter game are new versions of the cards that include special &quot;insanity&quot; powers. If you have one of these cards in your discard pile, then you are insane (at least for the current round) and on future turns can play insanity cards for their regular power or their special power, giving you more options during play. The risk, however, is that you must undergo a sanity check at the start of each of your turns, drawing as many cards from the deck as the number of insanity cards in front of you; draw one or more insanity cards, and you're out for the round.&#10;&#10;If you win the game, whether by being the last person standing or the player with the highest single card after the deck runs out, you win a token colored to reflect whether you were sane or insane. Win enough tokens of the right type, and you win the game. Cthluhu can also help you win the game if you release it at the right time...&#10;&#10;Will you put an end to the evil schemes as an investigator, or will you help guide the world to destruction as one of insanity's disciples? It all depends on you.&#10;&#10;1920&#229;&#185;&#180;&#228;&#187;&#163;&#227;&#128;&#129;&#228;&#184;&#150;&#231;&#149;&#140;&#227;&#129;&#175;&#227;&#129;&#132;&#227;&#129;&#190;&#227;&#129;&#160;&#231;&#172;&#172;&#228;&#184;&#128;&#230;&#172;&#161;&#229;&#164;&#167;&#230;&#136;&#166;&#229;&#190;&#140;&#227;&#129;&#174;&#230;&#183;&#183;&#232;&#191;&#183;&#227;&#129;&#174;&#228;&#184;&#173;&#227;&#129;&#171;&#227;&#129;&#130;&#227;&#129;&#163;&#227;&#129;&#159;&#227;&#128;&#130;&#227;&#129;&#157;&#227;&#130;&#147;&#227;&#129;&#170;&#230;&#138;&#152;&#227;&#128;&#129;&#227;&#129;&#130;&#227;&#129;&#170;&#227;&#129;&#159;&#227;&#129;&#174;&#232;&#186;&#171;&#229;&#134;&#133;&#227;&#128;&#129;&#227;&#129;&#130;&#227;&#130;&#139;&#227;&#129;&#132;&#227;&#129;&#175;&#229;&#143;&#139;&#228;&#186;&#186;&#227;&#129;&#140;&#227;&#128;&#129;&#228;&#184;&#141;&#229;&#143;&#175;&#230;&#128;&#157;&#232;&#173;&#176;&#227;&#129;&#170;&#229;&#135;&#186;&#230;&#157;&#165;&#228;&#186;&#139;&#227;&#129;&#171;&#233;&#129;&#173;&#233;&#129;&#135;&#227;&#129;&#153;&#227;&#130;&#139;&#227;&#128;&#130;&#229;&#145;&#168;&#229;&#155;&#178;&#227;&#129;&#171;&#231;&#143;&#190;&#227;&#130;&#140;&#227;&#129;&#159;&#229;&#165;&#135;&#229;&#166;&#153;&#227;&#129;&#170;&#228;&#186;&#186;&#229;&#189;&#177;&#227;&#128;&#129;&#232;&#170;&#173;&#227;&#130;&#129;&#227;&#129;&#170;&#227;&#129;&#132;&#230;&#150;&#135;&#229;&#173;&#151;&#227;&#129;&#167;&#231;&#182;&#180;&#227;&#130;&#137;&#227;&#130;&#140;&#227;&#129;&#159;&#230;&#137;&#139;&#231;&#180;&#153;&#227;&#128;&#129;&#227;&#129;&#157;&#227;&#129;&#151;&#227;&#129;&#166;&#227;&#128;&#129;&#231;&#170;&#129;&#231;&#132;&#182;&#227;&#129;&#174;&#229;&#164;&#177;&#232;&#184;&#170;&#227;&#128;&#130;&#10;&#10;&#227;&#129;&#130;&#227;&#129;&#170;&#227;&#129;&#159;&#227;&#129;&#175;&#228;&#188;&#157;&#230;&#137;&#139;&#227;&#130;&#146;&#233;&#160;&#188;&#227;&#130;&#138;&#227;&#129;&#171;&#227;&#128;&#129;&#227;&#129;&#147;&#227;&#129;&#174;&#228;&#186;&#139;&#228;&#187;&#182;&#227;&#129;&#174;&#232;&#170;&#191;&#230;&#159;&#187;&#227;&#129;&#184;&#227;&#129;&#168;&#228;&#185;&#151;&#227;&#130;&#138;&#229;&#135;&#186;&#227;&#129;&#151;&#227;&#129;&#159;&#227;&#128;&#130;&#227;&#129;&#157;&#227;&#129;&#174;&#229;&#133;&#136;&#227;&#129;&#171;&#227;&#129;&#169;&#227;&#129;&#174;&#227;&#130;&#136;&#227;&#129;&#134;&#227;&#129;&#170;&#230;&#129;&#144;&#227;&#130;&#141;&#227;&#129;&#151;&#227;&#129;&#132;&#228;&#186;&#139;&#229;&#174;&#159;&#227;&#129;&#140;&#229;&#190;&#133;&#227;&#129;&#163;&#227;&#129;&#166;&#227;&#129;&#132;&#227;&#130;&#139;&#227;&#129;&#139;&#227;&#130;&#130;&#231;&#159;&#165;&#227;&#130;&#137;&#227;&#129;&#154;&#227;&#129;&#171;&hellip;&hellip;&#227;&#128;&#130;&#10;&#10;&#230;&#156;&#172;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#227;&#129;&#175;&#227;&#128;&#129;&#227;&#131;&#169;&#227;&#131;&#150;&#227;&#131;&#172;&#227;&#130;&#191;&#227;&#131;&#188;&#227;&#129;&#174;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#227;&#130;&#183;&#227;&#130;&#185;&#227;&#131;&#134;&#227;&#131;&#160;&#227;&#129;&#167;&#227;&#130;&#175;&#227;&#131;&#136;&#227;&#130;&#165;&#227;&#131;&#171;&#227;&#131;&#149;&#227;&#129;&#174;&#228;&#184;&#150;&#231;&#149;&#140;&#232;&#166;&#179;&#227;&#130;&#146;&#232;&#161;&#168;&#231;&#143;&#190;&#227;&#129;&#151;&#227;&#129;&#159;&#227;&#130;&#171;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#227;&#129;&#167;&#227;&#129;&#153;&#227;&#128;&#130;&#233;&#128;&#154;&#229;&#184;&#184;&#227;&#129;&#174;&#227;&#130;&#171;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#130;&#187;&#227;&#131;&#131;&#227;&#131;&#136;&#227;&#129;&#171;&#229;&#138;&#160;&#227;&#129;&#136;&#227;&#129;&#166;&#227;&#128;&#129;&#230;&#129;&#144;&#227;&#130;&#139;&#227;&#129;&#185;&#227;&#129;&#141;&#229;&#138;&#155;&#227;&#130;&#146;&#230;&#140;&#129;&#227;&#129;&#164;&#231;&#139;&#130;&#230;&#176;&#151;&#227;&#130;&#171;&#227;&#131;&#188;&#227;&#131;&#137;&#227;&#129;&#140;&#230;&#150;&#176;&#227;&#129;&#159;&#227;&#129;&#171;&#229;&#176;&#142;&#229;&#133;&#165;&#227;&#129;&#149;&#227;&#130;&#140;&#227;&#128;&#129;&#229;&#133;&#131;&#227;&#129;&#174;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#227;&#129;&#168;&#227;&#129;&#175;&#231;&#149;&#176;&#227;&#129;&#170;&#227;&#130;&#139;&#227;&#130;&#178;&#227;&#131;&#188;&#227;&#131;&#160;&#229;&#177;&#149;&#233;&#150;&#139;&#227;&#130;&#146;&#230;&#165;&#189;&#227;&#129;&#151;&#227;&#130;&#128;&#227;&#129;&#147;&#227;&#129;&#168;&#227;&#129;&#140;&#227;&#129;&#167;&#227;&#129;&#141;&#227;&#129;&#190;&#227;&#129;&#153;&#227;&#128;&#130;&#10;&#10;&#230;&#142;&#162;&#231;&#180;&#162;&#232;&#128;&#133;&#227;&#129;&#168;&#227;&#129;&#151;&#227;&#129;&#166;&#233;&#153;&#176;&#232;&#172;&#128;&#227;&#130;&#146;&#230;&#156;&#170;&#231;&#132;&#182;&#227;&#129;&#171;&#233;&#152;&#178;&#227;&#129;&#144;&#227;&#129;&#174;&#227;&#129;&#139;&#227;&#128;&#129;&#231;&#139;&#130;&#230;&#176;&#151;&#227;&#129;&#174;&#228;&#191;&#161;&#229;&#190;&#146;&#227;&#129;&#168;&#227;&#129;&#170;&#227;&#129;&#163;&#227;&#129;&#166;&#228;&#184;&#150;&#231;&#149;&#140;&#227;&#130;&#146;&#231;&#160;&#180;&#230;&#187;&#133;&#227;&#129;&#171;&#229;&#176;&#142;&#227;&#129;&#143;&#227;&#129;&#174;&#227;&#129;&#139;&#227;&#128;&#130;&#227;&#129;&#157;&#227;&#130;&#140;&#227;&#130;&#137;&#227;&#129;&#175;&#229;&#133;&#168;&#227;&#129;&#166;&#227;&#129;&#130;&#227;&#129;&#170;&#227;&#129;&#159;&#227;&#129;&#174;&#233;&#129;&#184;&#230;&#138;&#158;&#230;&#172;&#161;&#231;&#172;&#172;&#227;&#129;&#167;&#227;&#129;&#153;&#227;&#128;&#130;&#10;&#10;",2017,2,6,5,15,10,3582,7.23188,6.63509,856|6.63509,partygames/40/6.863,1.4493,Card Game|Deduction|Fantasy|Horror,Hand Management|Player Elimination|Score-and-Reset Game,Game: Love Letter|Series: Big in Japan (AEG)|Theme: Cthulhu Mythos,Love Letter,Seiji Kanai,Alderac Entertainment Group|Arclight|Pegasus Spiele|Switch Games
212402,The Grimm Forest,"Welcome to The Grimm Forest, where family members of the legendary Three Little Pigs are having an epic house building competition. But this is no ordinary competition as all the most famous Fairy Tale characters will be looking on and occasionally lending a hand.&#10;&#10;Who will benefit most from the cunning of Robin Hood, the beauty of Snow White, the bountiful gifts of the Golden Goose or the dark witchcraft of the Evil Queen?&#10;&#10;Using only their wits, a handful of sharp steel tools, and a few stacks of resources gathered at great risk from fields, brickyards, and even the dark and deadly Grimm Forest itself, each player must compete to be the first to build 3 Houses and gain the title of Royal Builder.&#10;&#10;Players are encouraged to use any of the devious tricks they have read about in the many books of Fables found throughout the land. Some will have their plans wrecked by that villain of old, the Big Bad Wolf, while others will gain bricks, straw, and wood by the cart load.&#10;&#10;Who will brave the dangers, avoid foul monsters, and bring home the victory? There is only one way to find out... get ready to venture into ...The Grimm Forest!&#10;&#10;Grimm Forest is a 2-4 player strategic game of Hidden Movement, Resource Gathering, and House Building. It is a medium weight game that plays in approximately 45-60 minutes.&#10;&#10;During the game, players will play cards secretly to move to various Location boards where they attempt to gather resources. Using their deduction skills and a hand full of Fable cards, players attempt to guess each other's plans and make the most of their actions while disrupting the other player's plans.&#10;&#10;After resources are collected during the Gather Phase, players will enter a Building Phase where they can use those resources to build Wood, Straw, or Brick Houses. Whenever a player builds a Wall Section on one of their houses, a helpful Friend from the nearby forest comes to lend a hand. Players may choose to accept the help of that Friend, but occasionally it makes more sense to send that Friend to a different player, sometimes discarding their current Friend in the process.&#10;&#10;With 16 unique Fable cards and 12 powerful Friend cards, gathering resources in the Grimm Forest can be a difficult and challenging endeavor.&#10;&#10;Work hard, deduce correctly, avoid the treachery of the other builders and the sharp teeth of the lurking monsters, and you just might have a chance!&#10;&#10;&#10;Bienvenue dans la For&ecirc;t de Grimm, o&ugrave; les membres de la famille des l&eacute;gendaires Trois Petits Cochons organisent une &eacute;pique comp&eacute;tition de construction de maisons. Mais ce n'est pas une comp&eacute;tition ordinaire, car tous les personnages des plus c&eacute;l&egrave;bres Contes de F&eacute;es sont dans les parages &amp; donneront m&ecirc;me parfois un coup de main.&#10;&#10;Qui profitera le plus de la ruse de Robin des Bois, de la beaut&eacute; de Blanche-Neige, des dons abondants de l'Oie aux &OElig;ufs d'Or ou de la sombre sorcellerie de la Reine-Sorci&egrave;re ?&#10;&#10;Utilisant seulement son intelligence, une poign&eacute;e d'outils en acier ac&eacute;r&eacute; &amp; quelques piles de ressources r&eacute;colt&eacute;es &agrave; grand risque dans les champs, les carri&egrave;res, &amp; m&ecirc;me la sombre &amp; meurtri&egrave;re For&ecirc;t de Grimm, chaque joueur doit rivaliser pour &ecirc;tre le premier &agrave; construire 3 Maisons &amp; gagnez le titre de B&acirc;tisseur Royal.&#10;&#10;Les joueurs sont encourag&eacute;s &agrave; utiliser tous les trucs sournois qu'ils ont lus dans les nombreux recueils de Fables trouv&eacute;s dans tout le pays. Certains verront leurs plans saccag&eacute;s par ce vieux vilain, le Grand M&eacute;chant Loup, tandis que d'autres rempliront leur charrette de briques, de paille &amp; de bois.&#10;Qui bravera les dangers, &eacute;vitera les monstres immoraux &amp; rapportera la victoire au foyer ? Il n'y a qu'une fa&ccedil;on de le savoir... pr&eacute;parez-vous &agrave; vous aventurer dans... La For&ecirc;t de Grimm !&#10;&#10;La For&ecirc;t de Grimm est un jeu strat&eacute;gique pour 2 &agrave; 4 joueurs de Mouvements Secrets, Collecte de Ressources &amp; Construction de Maisons. C'est un jeu de difficult&eacute; medium qui dure environ 45-60 minutes.&#10;&#10;Durant la partie, les joueurs joueront secr&egrave;tement des cartes pour se d&eacute;placer dans divers Lieux, o&ugrave; ils tenteront de r&eacute;colter des Ressources. En utilisant leurs comp&eacute;tences de d&eacute;duction &amp; une main pleine de cartes Fable, les joueurs tentent de deviner les plans des autres &amp; de tirer le meilleur parti de leurs actions tout en perturbant celles des adversaires.&#10;&#10;Apr&egrave;s avoir collect&eacute; les ressources durant la Phase de R&eacute;colte, les joueurs entreront dans une Phase de Construction, o&ugrave; ils pourront utiliser ces ressources pour b&acirc;tir des Maisons en Bois, en Paille ou en Briques. Chaque fois qu'un joueur construit une Section de Murs pour une de ses maisons, un Ami utile de la for&ecirc;t voisine vient lui tendre la main. Les joueurs peuvent choisir d'accepter l'aide de cet Ami, mais il est parfois plus logique d'envoyer cet Ami &agrave; un autre joueur, d&eacute;faussant parfois leur Ami actuel dans le processus.&#10;&#10;Avec 16 cartes Fable uniques &amp; 12 puissantes cartes Ami, r&eacute;colter des ressources dans la For&ecirc;t de Grimm peut s'av&eacute;rer une entreprise particuli&egrave;rement difficile.&#10;&#10;Travaillez dur, d&eacute;duisez correctement, &eacute;vitez la tra&icirc;trise des autres b&acirc;tisseurs &amp; les dents pointues des monstres aux aboies, &amp; vous pourriez avoir une chance de r&eacute;ussir !&#10;&#10;",2018,2,4,45,60,14,5086,7.11558,6.63107,864|6.63107,familygames/221/6.71283,1.9145,Animals|Fantasy,Rock-Paper-Scissors|Set Collection|Simultaneous Action Selection|Take That,Animals: Pigs|Animals: Wolves|Authors: The Brothers Grimm|Components: Game Trayz Inside|Components: Miniatures|Creatures: Fairies / Elves / Pixies|Crowdfunding: Kickstarter|Crowdfunding: Spieleschmiede|Folk Tales & Fairy Tales: Three Little Pigs|Game: The Grimm Forest|Misc: LongPack Games,,Tim Eisner,Druid City Games|Cube Factory of Ideas|Game Harbor|Hobby World|Last Level|Lucky Duck Games|Mirakulus
25669,Qwirkle,"The abstract game of Qwirkle consists of 108 wooden blocks with six different shapes in six different colors. There is no board, players simply use an available flat surface.&#10;&#10;Players begin the game with six blocks. The start player places blocks of a single matching attribute (color or shape but not both) on the table. Thereafter, a player adds blocks adjacent to at least one previously played block. The blocks must all be played in a line and match, without duplicates, either the color or shape of the previous block.&#10;&#10;Players score one point for each block played plus all blocks adjacent. It is possible for a block to score in more than one direction. If a player completes a line containing all six shapes or colors, an additional six points are scored. The player then refills his hand to six blocks.&#10;&#10;The game ends when the draw bag is depleted and one player plays all of his remaining blocks, earning a six point bonus. The player with the high score wins.&#10;&#10;",2006,2,4,45,45,6,17633,6.77862,6.63214,861|6.63214,abstracts/71/6.61616|familygames/252/6.65439,1.6168,Abstract Strategy,Hand Management|Pattern Building|Tile Placement,Components: Wooden pieces & boards|Game: Qwirkle|Misc: Mensa Select,Qwirkle Cards|Qwirkle Cubes,Susan McKinley Ross,"MindWare|999 Games|ADC Blackfire Entertainment|Compaya.hu: Gamer Café Kft.|Competo / Marektoy|Corfix|cutia.ro|Éveil & Jeux|G3|GoKids 玩樂小子|Green Board Game Co.|IELLO|Inter Hobby Co., Ltd.|Korea Boardgames Co., Ltd.|Lúdilo|Outset Media|Productief BV|Schmidt Spiele"
197405,Tak,"&quot;My next several hours were spent learning how to play tak. Even if I had not been nearly mad with idleness, I would have enjoyed it. Tak is the best sort of game: simple in its rules, complex in its strategy. Bredon beat me handily in all five games we played, but I am proud to say that he never beat me the same way twice.&quot; -Kvothe&#10;&#10;Tak is a two-player abstract strategy game dreamed up by Pat Rothfuss in &quot;The Wise Man's Fear&quot; and made reality by James Ernest. In Tak, players attempt to make a road of their pieces connecting two opposite sides of the board.&#10;&#10;",2017,2,2,20,60,12,2380,7.62103,6.63132,863|6.63132,abstracts/23/7.04256,2.4776,Abstract Strategy,Grid Movement|Network and Route Building|Square Grid,Category: Combinatorial|Components: 5 x 5 Grids|Components: Wooden pieces & boards|Crowdfunding: Kickstarter|Mechanism: Connection|Players: Two Player Only Games|Theme: Fictional Games,,James Ernest|Patrick Rothfuss,"Cheapass Games|Greater Than Games, LLC|James Ernest Games|Maldito Games|Wyrmwood Gaming"
210296,DinoGenics,"DinoGenics is a competitive game for two to five players, in which each player attempts to build and run their own successful dinosaur park.&#10;&#10;Each player is the head of their own corporation with access to their own private island resort.  Each season, players assign agents to the mainland to compete over DNA and other limited resources.  Once collected, players can build fences, various park facilities and populate their parks with dinosaurs.  Parks with the most prestigious dinosaurs will attract the most visitors.  But beware; if dinosaurs are neglected or improperly penned, they will attempt to escape and spread havoc through the entire park.&#10;&#10;Use all the tools at your disposal; DNA splice mutant dinosaurs, exploit the Black Market or just try to run an honest park, the choices are yours.&#10;&#10;Do you have what it takes to lead your corporation to victory?&#10;&#10;",2019,1,5,90,120,14,1996,7.68954,6.63239,860|6.63239,thematic/151/6.9402,2.9014,Science Fiction|Territory Building,Dice Rolling|Events|Hand Management|Set Collection|Solo / Solitaire Game|Tile Placement|Turn Order: Stat-Based|Worker Placement,Animals: Dinosaurs|Components: Meeples (Dinosaur) / Dinomeeples|Crowdfunding: Kickstarter|Digital Implementations: Tabletopia,,Richard Keene,Ninth Haven Games|La Boîte de Jeu
